timestamp,user,nice,system,iowait,steal,idle
2023-07-22 19:22:20,29.17,0.0,5.95,6.55,0.0,58.33
2023-07-22 19:22:30,5.58,0.0,1.02,0.51,0.0,92.89
2023-07-22 19:22:40,8.12,0.0,1.52,0.0,0.0,90.36
2023-07-22 19:22:50,5.56,0.0,1.01,0.0,0.0,93.43
2023-07-22 19:23:00,5.03,0.0,1.01,0.5,0.0,93.47
2023-07-22 19:23:10,7.73,0.0,1.03,0.52,0.0,90.72
2023-07-22 19:23:20,13.09,0.0,2.62,11.52,0.0,72.77
2023-07-22 19:23:30,5.08,0.0,0.51,0.0,0.0,94.42
2023-07-22 19:23:40,4.62,0.0,1.03,0.0,0.0,94.36
2023-07-22 19:23:50,4.5,0.0,1.0,0.5,0.0,94.0
2023-07-22 19:24:00,17.06,0.0,1.76,0.0,0.0,81.18
2023-07-22 19:24:10,9.23,0.0,0.51,0.0,0.0,90.26
2023-07-22 19:24:20,18.48,0.0,3.26,7.61,0.0,70.65
2023-07-22 19:24:30,28.12,0.0,4.69,1.56,0.0,65.62
2023-07-22 19:24:40,6.6,0.0,3.05,5.08,0.0,85.28
2023-07-22 19:24:50,6.67,0.0,1.54,0.0,0.0,91.79
2023-07-22 19:25:00,6.09,0.0,1.02,0.0,0.0,92.89
2023-07-22 19:25:10,7.65,0.0,1.53,0.51,0.0,90.31
2023-07-22 19:25:20,16.32,0.0,2.63,7.37,0.0,73.68
2023-07-22 19:25:30,5.05,0.0,1.01,0.51,0.0,93.43
2023-07-22 19:25:40,5.13,0.0,0.51,0.0,0.0,94.36
2023-07-22 19:25:50,5.0,0.0,1.0,0.5,0.0,93.5
2023-07-22 19:26:00,5.79,0.0,4.74,7.37,0.0,82.11
2023-07-22 19:26:10,6.15,0.0,0.51,0.0,0.0,93.33
2023-07-22 19:26:20,27.33,0.0,4.07,2.33,0.0,66.28
2023-07-22 19:26:30,4.1,0.0,0.51,0.0,0.0,95.38
2023-07-22 19:26:40,6.67,0.0,1.54,0.0,0.0,91.79
2023-07-22 19:26:50,4.59,0.0,0.0,0.0,0.0,95.41
2023-07-22 19:27:00,5.05,0.0,0.51,0.51,0.0,93.94
2023-07-22 19:27:10,5.13,0.0,1.03,0.51,0.0,93.33
2023-07-22 19:27:20,25.93,0.0,3.17,0.53,0.0,70.37
2023-07-22 19:27:30,4.1,0.0,0.51,4.1,0.0,91.28
2023-07-22 19:27:40,6.22,0.0,1.55,2.59,0.0,89.64
2023-07-22 19:27:50,6.6,0.0,0.51,0.0,0.0,92.89
2023-07-22 19:28:00,6.06,0.0,1.01,0.0,0.0,92.93
2023-07-22 19:28:10,5.13,0.0,1.03,0.0,0.0,93.85
2023-07-22 19:28:20,23.86,0.0,6.25,0.57,0.0,69.32
2023-07-22 19:28:30,4.59,0.0,1.02,0.0,0.0,94.39
2023-07-22 19:28:40,8.76,0.0,1.03,0.0,0.0,90.21
2023-07-22 19:28:50,4.55,0.0,1.01,0.0,0.0,94.44
2023-07-22 19:29:00,30.95,0.0,1.59,0.79,0.0,66.67
2023-07-22 19:29:10,10.82,0.0,1.03,0.52,0.0,87.63
2023-07-22 19:29:20,37.5,0.0,5.47,6.25,0.0,50.78
2023-07-22 19:29:30,6.22,0.0,0.52,0.0,0.0,93.26
2023-07-22 19:29:40,12.78,0.0,2.22,0.0,0.0,85.0
2023-07-22 19:29:50,7.61,0.0,1.02,0.0,0.0,91.37
2023-07-22 19:30:00,5.58,0.0,0.0,0.0,0.0,94.42
2023-07-22 19:30:10,5.61,0.0,0.51,0.0,0.0,93.88
2023-07-22 19:30:20,20.53,0.0,4.21,2.63,0.0,72.63
2023-07-22 19:30:30,5.1,0.0,0.51,0.0,0.0,94.39
2023-07-22 19:30:40,4.59,0.0,0.51,0.51,0.0,94.39
2023-07-22 19:30:50,4.57,0.0,0.0,1.02,0.0,94.42
