timestamp,deadTupCount,deadTupRatio
2023-07-22 16:58:59,0,0.0
2023-07-22 16:59:09,0,0.0
2023-07-22 16:59:19,0,0.0
2023-07-22 16:59:29,0,0.0
2023-07-22 16:59:39,0,0.0
2023-07-22 16:59:49,0,0.0
2023-07-22 16:59:59,0,0.0
2023-07-22 17:00:09,0,0.0
2023-07-22 17:00:19,0,0.0
2023-07-22 17:00:29,0,0.0
2023-07-22 17:00:39,0,0.0
2023-07-22 17:00:49,0,0.0
2023-07-22 17:00:59,0,0.0
2023-07-22 17:01:09,0,0.0
2023-07-22 17:01:19,0,0.0
2023-07-22 17:01:29,0,0.0
2023-07-22 17:01:39,0,0.0
2023-07-22 17:01:49,30000,2.4
2023-07-22 17:01:59,30000,2.4
2023-07-22 17:02:09,0,0.0
2023-07-22 17:02:19,0,0.0
2023-07-22 17:02:29,0,0.0
2023-07-22 17:02:39,0,0.0
2023-07-22 17:02:49,89933,6.8
2023-07-22 17:02:59,179904,12.6
2023-07-22 17:03:09,135026,9.7
2023-07-22 17:03:19,89019,6.6
2023-07-22 17:03:29,188046,12.9
2023-07-22 17:03:39,269010,17.3
2023-07-22 17:03:49,359926,21.8
2023-07-22 17:03:59,458841,26.1
2023-07-22 17:04:09,269936,17.1
2023-07-22 17:04:19,90025,6.4
2023-07-22 17:04:29,180061,11.9
2023-07-22 17:04:39,270902,16.8
2023-07-22 17:04:49,369978,21.5
2023-07-22 17:04:59,462613,25.4
2023-07-22 17:05:09,443033,24.5
2023-07-22 17:05:19,83566,5.7
2023-07-22 17:05:29,174273,11.2
2023-07-22 17:05:39,266103,16.0
2023-07-22 17:05:49,365913,20.7
2023-07-22 17:05:59,449778,24.2
2023-07-22 17:06:09,494768,25.9
2023-07-22 17:06:19,87321,5.7
2023-07-22 17:06:29,170971,10.6
2023-07-22 17:06:39,262551,15.4
2023-07-22 17:06:49,354383,19.6
2023-07-22 17:06:59,455244,23.8
2023-07-22 17:07:09,381821,20.7
2023-07-22 17:07:19,92904,5.9
2023-07-22 17:07:29,175648,10.6
2023-07-22 17:07:39,278102,15.7
2023-07-22 17:07:49,369715,19.8
2023-07-22 17:07:59,450683,23.0
2023-07-22 17:08:09,436204,22.4
2023-07-22 17:08:19,88264,5.5
2023-07-22 17:08:29,189854,11.0
2023-07-22 17:08:39,273792,15.1
2023-07-22 17:08:49,366495,19.2
2023-07-22 17:08:59,467334,23.2
2023-07-22 17:09:09,445752,22.2
2023-07-22 17:09:19,83034,5.0
2023-07-22 17:09:29,186720,10.6
2023-07-22 17:09:39,281523,15.1
2023-07-22 17:09:49,365208,18.7
2023-07-22 17:09:59,467711,22.7
2023-07-22 17:10:09,442201,21.7
2023-07-22 17:10:19,81708,4.8
2023-07-22 17:10:29,176098,9.8
2023-07-22 17:10:39,270746,14.3
2023-07-22 17:10:49,364404,18.3
2023-07-22 17:10:59,457209,21.9
2023-07-22 17:11:09,494661,23.2
2023-07-22 17:11:19,96217,5.5
2023-07-22 17:11:29,182755,10.0
2023-07-22 17:11:39,277428,14.4
2023-07-22 17:11:49,379186,18.6
2023-07-22 17:11:59,463954,21.8
2023-07-22 17:12:09,499666,23.0
2023-07-22 17:12:19,94125,5.3
2023-07-22 17:12:29,179823,9.6
2023-07-22 17:12:39,282584,14.3
2023-07-22 17:12:49,374361,18.0
2023-07-22 17:12:59,469695,21.6
2023-07-22 17:13:09,497032,22.5
2023-07-22 17:13:19,85154,4.7
2023-07-22 17:13:29,179570,9.4
2023-07-22 17:13:39,284258,14.1
2023-07-22 17:13:49,366897,17.5
2023-07-22 17:13:59,472206,21.4
2023-07-22 17:14:09,500080,22.3
2023-07-22 17:14:19,98447,5.3
2023-07-22 17:14:29,182355,9.4
2023-07-22 17:14:39,277910,13.6
2023-07-22 17:14:49,380694,17.7
2023-07-22 17:14:59,466369,20.9
2023-07-22 17:15:09,570857,24.3
2023-07-22 17:15:19,90450,4.8
2023-07-22 17:15:29,185313,9.4
2023-07-22 17:15:39,281899,13.6
2023-07-22 17:15:49,370351,17.2
2023-07-22 17:15:59,474125,20.9
2023-07-22 17:16:09,502190,21.8
2023-07-22 17:16:19,87649,4.6
2023-07-22 17:16:29,196065,9.8
2023-07-22 17:16:39,289841,13.8
2023-07-22 17:16:49,374377,17.1
2023-07-22 17:16:59,469875,20.5
2023-07-22 17:17:09,507286,21.7
2023-07-22 17:17:19,83659,4.3
2023-07-22 17:17:29,186187,9.2
2023-07-22 17:17:39,273870,12.9
2023-07-22 17:17:49,377547,17.0
2023-07-22 17:17:59,463374,20.0
2023-07-22 17:18:09,558995,23.2
2023-07-22 17:18:19,85679,4.4
2023-07-22 17:18:29,181321,8.8
2023-07-22 17:18:39,286909,13.3
2023-07-22 17:18:49,371690,16.5
2023-07-22 17:18:59,478329,20.3
2023-07-22 17:19:09,566613,23.1
2023-07-22 17:19:19,96602,4.8
2023-07-22 17:19:29,181267,8.7
2023-07-22 17:19:39,275936,12.7
2023-07-22 17:19:49,382275,16.7
2023-07-22 17:19:59,469891,19.8
2023-07-22 17:20:09,566735,22.9
2023-07-22 17:20:19,93205,4.6
2023-07-22 17:20:29,181566,8.7
2023-07-22 17:20:39,279104,12.7
2023-07-22 17:20:49,385652,16.7
2023-07-22 17:20:59,472454,19.8
2023-07-22 17:21:09,577460,23.1
2023-07-22 17:21:19,96976,4.8
2023-07-22 17:21:29,183786,8.7
2023-07-22 17:21:39,279397,12.6
2023-07-22 17:21:49,385201,16.6
2023-07-22 17:21:59,472077,19.5
2023-07-22 17:22:09,579596,23.0
2023-07-22 17:22:19,96554,4.7
2023-07-22 17:22:29,193076,9.0
2023-07-22 17:22:39,279750,12.5
2023-07-22 17:22:49,387432,16.5
2023-07-22 17:22:59,475865,19.6
2023-07-22 17:23:09,573572,22.6
2023-07-22 17:23:19,92529,4.5
2023-07-22 17:23:29,179463,8.3
2023-07-22 17:23:39,286100,12.7
2023-07-22 17:23:49,371653,15.8
2023-07-22 17:23:59,468040,19.1
2023-07-22 17:24:09,566459,22.3
2023-07-22 17:24:19,75527,3.6
2023-07-22 17:24:29,172209,8.0
2023-07-22 17:24:39,280688,12.4
2023-07-22 17:24:49,379059,16.0
2023-07-22 17:24:59,466646,19.0
2023-07-22 17:25:09,565043,22.1
2023-07-22 17:25:19,86710,4.1
2023-07-22 17:25:29,194190,8.8
2023-07-22 17:25:39,290831,12.7
2023-07-22 17:25:49,376600,15.8
2023-07-22 17:25:59,482170,19.3
2023-07-22 17:26:09,572111,22.2
2023-07-22 17:26:19,86009,4.1
2023-07-22 17:26:29,181909,8.2
2023-07-22 17:26:39,278519,12.1
2023-07-22 17:26:49,376154,15.7
2023-07-22 17:26:59,473492,18.9
2023-07-22 17:27:09,571318,22.0
2023-07-22 17:27:19,84492,4.0
2023-07-22 17:27:29,180896,8.1
2023-07-22 17:27:39,287659,12.3
2023-07-22 17:27:49,386278,15.9
2023-07-22 17:27:59,483922,19.2
2023-07-22 17:28:09,583315,22.2
2023-07-22 17:28:19,85693,4.0
2023-07-22 17:28:29,193580,8.6
2023-07-22 18:53:43,0,0.0
2023-07-22 18:53:53,0,0.0
2023-07-22 18:54:03,0,0.0
2023-07-22 18:54:13,0,0.0
2023-07-22 18:54:23,88614,4.1
2023-07-22 18:54:33,175994,7.9
2023-07-22 18:54:43,273606,11.7
2023-07-22 18:54:53,372097,15.3
2023-07-22 18:55:03,470846,18.6
2023-07-22 18:55:13,124175,5.6
2023-07-22 18:55:23,92765,4.3
2023-07-22 18:55:33,199099,8.7
2023-07-22 18:55:43,296732,12.5
2023-07-22 18:55:53,383634,15.6
2023-07-22 18:56:03,490411,19.1
2023-07-22 18:56:13,12961,0.6
2023-07-22 18:56:23,110663,5.0
2023-07-22 18:56:33,209574,9.1
2023-07-22 18:56:43,309267,12.9
2023-07-22 18:56:53,407048,16.3
2023-07-22 18:57:03,514025,19.7
2023-07-22 18:57:13,10768,0.5
2023-07-22 18:57:23,117588,5.3
2023-07-22 18:57:33,215080,9.3
2023-07-22 18:57:43,314685,13.0
2023-07-22 18:57:53,400444,16.0
2023-07-22 18:58:03,506734,19.4
2023-07-22 18:58:13,181267,7.9
2023-07-22 18:58:23,110775,5.0
2023-07-22 18:58:33,210277,9.0
2023-07-22 18:58:43,299775,12.4
2023-07-22 19:02:57,0,0.0
2023-07-22 19:03:06,0,0.0
2023-07-22 19:03:16,48967,2.2
2023-07-22 19:03:26,146765,6.5
2023-07-22 19:03:36,235463,10.0
2023-07-22 19:03:46,333509,13.6
2023-07-22 19:03:56,440271,17.2
2023-07-22 19:04:06,536160,20.2
2023-07-22 19:04:16,29950,1.3
2023-07-22 19:04:26,128648,5.7
2023-07-22 19:04:36,238299,10.1
2023-07-22 19:04:46,336966,13.7
2023-07-22 19:04:56,435727,17.0
2023-07-22 19:05:06,525364,19.8
2023-07-22 19:05:16,44854,2.0
2023-07-22 19:05:26,133548,5.9
2023-07-22 19:05:36,242224,10.2
2023-07-22 19:05:46,340171,13.7
2023-07-22 19:05:56,428726,16.7
2023-07-22 19:06:06,526708,19.8
2023-07-22 19:06:16,30955,1.4
2023-07-22 19:06:26,139570,6.1
2023-07-22 19:06:36,228312,9.6
2023-07-22 19:06:46,336306,13.5
2023-07-22 19:06:56,423152,16.5
2023-07-22 19:07:06,530719,19.8
2023-07-22 19:07:16,39917,1.8
2023-07-22 19:07:26,128671,5.6
2023-07-22 19:07:36,237600,9.9
2023-07-22 19:07:46,326326,13.1
2023-07-22 19:07:56,423909,16.4
2023-07-22 19:08:06,522844,19.5
2023-07-22 19:08:16,37020,1.6
2023-07-22 19:08:26,135597,5.9
2023-07-22 19:08:36,243102,10.1
2023-07-22 19:12:19,0,0.0
2023-07-22 19:12:29,0,0.0
2023-07-22 19:12:39,49924,1.6
2023-07-22 19:12:49,137682,4.3
2023-07-22 19:12:59,236362,7.1
2023-07-22 19:13:09,335985,9.8
2023-07-22 19:13:19,280437,8.3
2023-07-22 19:13:29,390250,11.2
2023-07-22 19:13:39,488863,13.7
2023-07-22 19:13:49,578585,15.8
2023-07-22 19:13:59,687389,18.3
2023-07-22 19:14:09,776411,20.1
2023-07-22 19:14:19,153108,4.7
2023-07-22 19:14:29,122786,3.8
2023-07-22 19:14:39,221622,6.7
2023-07-22 19:14:49,319417,9.4
2023-07-22 19:14:59,419453,12.0
2023-07-22 19:15:09,526992,14.6
2023-07-22 19:15:19,30860,0.9
2023-07-22 19:15:29,137424,4.2
2023-07-22 19:15:39,237083,7.1
2023-07-22 19:15:49,326583,9.5
2023-07-22 19:15:59,424496,12.0
2023-07-22 19:16:09,533477,14.7
2023-07-22 19:16:19,31965,1.0
2023-07-22 19:16:29,131459,4.0
2023-07-22 19:16:39,230268,6.9
2023-07-22 19:16:49,280148,8.3
2023-07-22 19:16:59,280148,8.3
2023-07-22 19:17:09,280148,8.3
2023-07-22 19:17:19,451418,12.7
2023-07-22 19:17:29,622404,16.6
2023-07-22 19:17:39,809954,20.6
2023-07-22 19:17:49,996771,24.1
2023-07-22 19:17:59,1206475,27.7
2023-07-22 19:18:09,1395351,30.6
2023-07-22 19:18:19,670615,17.4
2023-07-22 19:18:29,252416,7.3
2023-07-22 19:18:39,443033,12.2
2023-07-22 19:18:49,631695,16.5
2023-07-22 19:18:59,802478,20.0
2023-07-22 19:19:09,990735,23.5
2023-07-22 19:19:19,488043,13.1
2023-07-22 19:19:29,229858,6.6
2023-07-22 19:19:39,401295,11.0
2023-07-22 19:19:49,591922,15.3
2023-07-22 19:19:59,802075,19.7
2023-07-22 19:20:09,991408,23.2
2023-07-22 19:20:19,379288,10.3
2023-07-22 19:20:29,262034,7.3
2023-07-22 19:20:39,433575,11.6
2023-07-22 19:20:49,645486,16.3
2023-07-22 19:20:59,816951,19.7
2023-07-22 19:21:09,1027620,23.5
2023-07-22 19:21:19,410185,10.9
2023-07-22 19:21:29,250827,6.9
2023-07-22 19:21:39,418806,11.0
2023-07-22 19:21:49,608325,15.2
2023-07-22 19:21:59,822039,19.5
2023-07-22 19:22:09,997743,22.7
2023-07-22 19:22:19,387637,10.2
2023-07-22 19:22:29,239626,6.6
2023-07-22 19:22:39,449858,11.6
2023-07-22 19:22:49,621483,15.4
2023-07-22 19:22:59,831151,19.5
2023-07-22 19:23:09,1003506,22.6
2023-07-22 19:23:19,629496,15.4
2023-07-22 19:23:29,209170,5.7
2023-07-22 19:23:39,417781,10.8
2023-07-22 19:23:49,590340,14.5
2023-07-22 19:23:59,779949,18.3
2023-07-22 19:24:09,990664,22.1
2023-07-22 19:24:19,706407,16.8
2023-07-22 19:24:29,194995,5.2
2023-07-22 19:24:39,388299,9.9
2023-07-22 19:24:49,580478,14.2
2023-07-22 19:24:59,770937,17.9
2023-07-22 19:25:09,983279,21.8
2023-07-22 19:25:19,580810,14.1
2023-07-22 19:25:29,199965,5.3
2023-07-22 19:25:39,392872,9.9
2023-07-22 19:25:49,587903,14.2
2023-07-22 19:25:59,781759,18.0
2023-07-22 19:26:09,996797,21.8
2023-07-22 19:26:19,503968,12.3
2023-07-22 19:26:29,245473,6.4
2023-07-22 19:26:39,419042,10.4
2023-07-22 19:26:49,630485,14.9
2023-07-22 19:26:59,805926,18.3
2023-07-22 19:27:09,995711,21.6
2023-07-22 19:27:19,375791,9.4
2023-07-22 19:27:29,253089,6.5
2023-07-22 19:27:39,427634,10.5
2023-07-22 19:27:49,641085,15.0
2023-07-22 19:27:59,813673,18.2
2023-07-22 19:28:09,1007667,21.6
2023-07-22 19:28:19,533246,12.7
2023-07-22 19:28:29,220134,5.6
2023-07-22 19:28:39,413453,10.1
2023-07-22 19:28:49,628748,14.6
2023-07-22 19:28:59,824251,18.3
2023-07-22 19:29:09,1013937,21.6
2023-07-22 19:29:19,497026,11.8
2023-07-22 19:29:29,226116,5.7
2023-07-22 19:29:39,417092,10.1
2023-07-22 19:29:49,611375,14.1
2023-07-22 19:29:59,802983,17.7
2023-07-22 19:30:09,999638,21.2
2023-07-22 19:30:19,498785,11.8
2023-07-22 19:30:29,242621,6.1
2023-07-22 19:30:39,435961,10.4
2023-07-22 19:30:49,628993,14.4
2023-07-22 19:30:59,821915,17.9
2023-07-22 19:31:09,1018558,21.3
2023-07-22 19:31:19,391606,9.4
2023-07-22 19:31:29,241176,6.0
2023-07-22 19:31:39,438984,10.4
2023-07-22 19:31:49,630559,14.3
2023-07-22 19:31:59,828156,17.9
2023-07-22 19:32:09,1021879,21.2
2023-07-22 19:32:19,522788,12.1
2023-07-22 19:32:29,243538,6.0
2023-07-22 19:38:58,0,0.0
2023-07-22 19:39:07,0,0.0
2023-07-22 19:39:17,0,0.0
2023-07-22 19:39:27,5000,0.1
2023-07-22 19:39:37,15000,0.3
2023-07-22 19:39:47,24000,0.5
2023-07-22 19:39:57,34000,0.7
2023-07-22 19:40:07,44000,0.9
2023-07-22 19:40:17,54000,1.1
2023-07-22 19:40:27,64000,1.3
2023-07-22 19:40:37,74000,1.5
2023-07-22 19:40:47,85000,1.7
2023-07-22 19:40:57,94000,1.9
2023-07-22 19:41:07,104000,2.1
2023-07-22 19:41:17,113888,2.3
2023-07-22 19:41:27,123888,2.5
2023-07-22 19:41:37,133888,2.7
2023-07-22 19:41:47,143888,2.9
2023-07-22 19:41:57,153888,3.1
2023-07-22 19:42:07,164888,3.4
2023-07-22 19:42:17,174000,3.5
2023-07-22 19:42:27,184000,3.7
2023-07-22 19:42:37,194000,3.9
2023-07-22 19:42:47,204000,4.1
2023-07-22 19:42:57,214000,4.3
2023-07-22 19:43:07,225000,4.5
2023-07-22 19:43:17,6000,0.1
2023-07-22 19:43:27,15000,0.3
2023-07-22 19:43:37,25000,0.5
2023-07-22 19:43:47,35000,0.7
2023-07-22 19:43:57,45000,0.9
2023-07-22 19:44:07,55000,1.1
2023-07-22 19:44:17,64000,1.3
2023-07-22 19:44:27,74000,1.5
2023-07-22 19:44:37,85000,1.7
2023-07-22 19:44:47,94000,1.9
2023-07-22 19:44:57,104000,2.1
2023-07-22 19:45:07,114000,2.3
2023-07-22 19:45:17,126000,2.6
2023-07-22 19:45:27,136000,6.3
2023-07-22 19:45:37,146000,6.7
2023-07-22 19:45:47,156000,7.2
2023-07-22 19:45:57,166000,7.6
2023-07-22 19:46:07,175000,8.0
2023-07-22 19:46:17,185000,8.4
2023-07-22 19:46:27,195000,8.8
2023-07-22 19:46:37,206000,16.9
2023-07-22 19:46:47,216000,17.6
2023-07-22 19:46:57,225000,18.2
2023-07-22 19:47:07,236000,18.9
2023-07-22 19:47:17,6000,0.5
2023-07-22 19:47:27,15000,1.4
2023-07-22 19:47:37,26000,2.5
2023-07-22 19:47:47,35000,3.3
2023-07-22 19:47:57,45000,4.2
2023-07-22 19:48:07,55000,5.1
2023-07-22 19:48:17,65000,6.0
2023-07-22 19:48:27,75000,6.9
2023-07-22 19:48:37,85000,7.7
2023-07-22 19:48:47,94000,8.5
2023-07-22 19:48:57,105000,9.4
2023-07-22 19:49:07,115000,10.2
2023-07-22 19:49:17,125000,11.0
2023-07-22 19:49:27,134000,11.7
2023-07-22 19:49:37,145000,12.5
2023-07-22 19:49:47,155000,13.3
2023-07-22 19:49:57,164000,13.9
2023-07-22 19:50:07,174000,14.7
2023-07-22 19:50:17,184000,15.4
2023-07-22 19:50:27,194000,16.1
2023-07-22 19:50:37,204000,16.8
2023-07-22 19:50:47,215000,17.5
2023-07-22 19:50:57,225000,18.2
2023-07-22 19:51:07,235000,18.9
2023-07-22 19:51:17,4000,0.3
2023-07-22 19:51:27,14000,1.3
2023-07-22 19:51:37,24000,2.3
2023-07-22 19:51:47,34000,3.2
2023-07-22 19:51:57,45000,4.2
2023-07-22 19:52:07,54000,5.0
2023-07-22 19:52:17,5397,0.5
2023-07-22 19:52:27,14397,1.4
2023-07-22 19:52:37,24397,2.3
2023-07-22 19:52:47,35397,3.3
2023-07-22 19:52:57,44397,4.2
2023-07-22 19:53:07,55397,5.2
2023-07-22 19:53:17,6000,0.5
2023-07-22 19:53:27,15000,1.4
2023-07-22 19:53:37,25000,2.4
2023-07-22 19:53:47,35000,3.3
2023-07-22 19:53:57,45000,4.2
2023-07-22 19:54:07,56000,5.2
2023-07-22 19:54:17,5000,0.4
2023-07-22 19:54:27,14000,1.3
2023-07-22 19:54:37,24000,2.3
2023-07-22 19:54:47,34000,3.2
2023-07-22 19:54:57,45000,4.2
2023-07-22 19:55:07,55000,5.1
2023-07-22 19:55:17,3000,0.2
2023-07-22 19:55:27,13000,1.2
2023-07-22 19:55:37,23000,2.2
2023-07-22 19:55:47,34000,3.2
2023-07-22 19:55:57,44000,4.1
2023-07-22 19:56:07,53000,4.9
2023-07-22 19:56:17,4000,0.3
2023-07-22 19:56:27,14000,1.3
2023-07-22 19:56:37,24000,2.3
2023-07-22 19:56:47,34000,3.2
2023-07-22 19:56:57,45000,4.2
2023-07-22 19:57:07,55000,5.1
2023-07-22 19:57:17,4000,0.3
2023-07-22 19:57:27,14000,1.3
2023-07-22 19:57:37,24000,2.3
2023-07-22 19:57:47,35000,3.3
2023-07-22 19:57:57,44000,4.1
2023-07-22 19:58:07,54000,5.0
2023-07-22 19:58:17,5000,0.4
2023-07-22 19:58:27,15000,1.4
2023-07-22 19:58:37,26000,2.5
2023-07-22 19:58:47,35000,3.3
2023-07-22 19:58:57,46000,4.3
2023-07-22 19:59:07,55000,5.1
2023-07-22 19:59:17,5000,0.4
2023-07-22 19:59:27,14000,1.3
2023-07-22 19:59:37,24000,2.3
2023-07-22 19:59:47,34000,3.2
2023-07-22 19:59:57,44000,4.1
2023-07-22 20:00:07,54000,5.0
2023-07-22 20:00:17,5000,0.4
2023-07-22 20:00:27,14000,1.3
2023-07-22 20:00:37,25000,2.4
2023-07-22 20:00:47,35000,3.3
2023-07-22 20:00:57,45000,4.2
2023-07-22 20:01:07,54000,5.0
2023-07-22 20:01:17,3000,0.2
2023-07-22 20:01:27,13000,1.2
2023-07-22 20:01:37,24000,2.3
2023-07-22 20:01:47,33000,3.1
